Genre,Reports,Age,Gpa,Year,Count,Gender,report_length,Priority,Category,Synthetic,Created_Date
International student experiences,"3. ""I feel like I'm missing out on a lot of social opportunities because I struggle to communicate with other students who don't speak my language. It's frustrating and discouraging.""",26.0,1.7,2.0,1.0,F,183.0,LOW,Original,False,2026-03-26
International student experiences,"4. ""I appreciate the efforts the university has made to create a diverse and inclusive environment, but as an international student, I still feel like an outsider. It's hard to find common ground with people who have such different experiences and perspectives.""",24.0,0.47,5.0,1.0,F,262.0,MEDIUM,Original,False,2026-03-26
International student experiences,"5. ""I've been trying to improve my language skills and learn more about the culture of the country I'm studying in, but it's a slow process. Sometimes it feels like there's a language barrier that's impossible to overcome.""",26.0,3.16,1.0,1.0,M,223.0,MEDIUM,Original,False,2026-03-26
International student experiences,"6. ""I think it would be helpful if the university organized more events and activities that are specifically designed to bring international and domestic students together. That way, we could learn from each other and build stronger relationships.""",23.0,2.94,4.0,1.0,M,248.0,MEDIUM,Original,False,2026-03-26
International student experiences,"7. ""I appreciate the efforts of my fellow students to include me in their social circles, but sometimes I feel like they're just being polite and don't really want to get to know me. It's hard to know how to approach these situations.""",20.0,0.69,5.0,1.0,M,235.0,LOW,Original,False,2026-03-26
International student experiences,"8. ""I wish the university offered more language classes and tutoring services for international students. It can be difficult to keep up with coursework when you're struggling to understand the language.""",27.0,0.46,2.0,1.0,M,204.0,MEDIUM,Original,False,2026-03-26
International student experiences,"9. ""I think it's important for the university to recognize the challenges that international students face and provide more support and resources to help us succeed academically and socially.""",26.0,2.06,4.0,1.0,M,192.0,MEDIUM,Original,False,2026-03-26
International student experiences,"10. ""Sometimes I feel like my cultural background is a barrier to making friends and fitting in with the rest of the student body. It's hard to know how to bridge that gap and find common ground with people who have such different experiences than me.""",20.0,1.95,3.0,1.0,M,252.0,MEDIUM,Original,False,2026-03-26
International student experiences,"11. ""I appreciate the efforts of my professors and classmates to help me feel included and supported, but there are still times when I feel like I'm on the outside looking in. It's a tough position to be in.""",20.0,0.36,2.0,1.0,F,208.0,MEDIUM,Original,False,2026-03-26
International student experiences,"12. ""I think it would be helpful if the university provided more opportunities for international students to get involved in campus organizations and clubs. That way, we could meet more people and feel more connected to the campus community.""",27.0,2.58,3.0,1.0,M,242.0,LOW,Original,False,2026-03-26
International student experiences,"13. ""I sometimes feel like I'm not taken seriously or my ideas aren't valued because of my accent or the way I express myself. It's discouraging and makes me feel like I don't belong.""",18.0,1.49,4.0,1.0,F,184.0,MEDIUM,Original,False,2026-03-26
International student experiences,"14. ""I appreciate the efforts of the university to create a welcoming environment for international students, but sometimes it feels like a lot of the burden is placed on us to adapt and assimilate. It would be nice to have more support and understanding from the rest of the campus community.""",18.0,2.37,2.0,1.0,F,294.0,MEDIUM,Original,False,2026-03-26
International student experiences,"15. ""I've been trying to connect with other international students who speak the same language as me, but it's been difficult to find people who share my interests and hobbies. It can be isolating.""",25.0,3.63,3.0,1.0,F,198.0,LOW,Original,False,2026-03-26
International student experiences,"16. ""I think it's important for the university to provide more cultural competency training for all students and faculty. That way, we can all learn how to better communicate and interact with people from different backgrounds.""",25.0,0.09,3.0,1.0,F,228.0,MEDIUM,Original,False,2026-03-26
International student experiences,"17. ""Sometimes I feel like my language and cultural differences are all people see when they look at me. I want to be recognized for my talents and abilities, not just my background.""",27.0,0.95,4.0,1.0,F,183.0,LOW,Original,False,2026-03-26
International student experiences,"18. ""I think it's important for the university to create more opportunities for international students",17.0,0.11,2.0,1.0,M,102.0,MEDIUM,Original,False,2026-03-26
International student experiences,"1. ""I feel isolated and lonely sometimes because I can't connect with other students due to the language barrier. It's hard to join conversations and make friends when you don't speak the same language.""",24.0,3.24,1.0,1.0,F,203.0,MEDIUM,Original,False,2026-03-26
International student experiences,"2. ""I love the diversity on campus, but sometimes it's hard to communicate with international students because of the cultural differences. It can be frustrating trying to understand their perspectives and vice versa.""",25.0,3.46,4.0,1.0,F,218.0,MEDIUM,Original,False,2026-03-26
International student experiences,"3. ""I think it would be helpful if the university provided more opportunities for international and domestic students to interact and learn from each other. Maybe language classes or cultural events.""",17.0,2.68,3.0,1.0,F,200.0,LOW,Original,False,2026-03-26
International student experiences,"4. ""I feel like I'm missing out on a lot because I can't fully participate in class discussions and group projects. It's hard to contribute when you don't have a full understanding of the language.""",16.0,1.8,3.0,1.0,M,198.0,MEDIUM,Original,False,2026-03-26
International student experiences,"5. ""I appreciate the efforts that some professors make to accommodate international students, but I think there could be more support and resources available. Maybe a tutoring program or language exchange program.""",24.0,2.48,3.0,1.0,M,214.0,MEDIUM,Original,False,2026-03-26
International student experiences,"6. ""It's frustrating when professors and classmates assume that all students are familiar with certain cultural references or idioms. It would be nice if there was more education and awareness around cultural differences.""",23.0,1.02,4.0,1.0,F,222.0,MEDIUM,Original,False,2026-03-26
International student experiences,"7. ""I've noticed that some international students are hesitant to speak up in class or ask questions because they're afraid of being misunderstood or judged. It would be great if the university provided more opportunities for them to practice their language skills in a safe and supportive environment.""",22.0,1.3,2.0,1.0,F,303.0,LOW,Original,False,2026-03-26
International student experiences,"8. ""I think it would be helpful if the university provided more resources for international students who are struggling with language or cultural barriers. Maybe a mentorship program or support group.""",17.0,0.3,3.0,1.0,M,201.0,MEDIUM,Original,False,2026-03-26
International student experiences,"9. ""As a domestic student, I sometimes feel guilty that I don't know more about other cultures and languages. I wish there were more opportunities for me to learn and engage with international students.""",25.0,3.94,5.0,1.0,M,203.0,MEDIUM,Original,False,2026-03-26
International student experiences,"10. ""I've had some great conversations and learned a lot from international students, but it can still be frustrating when we can't fully communicate. I think the university should invest more in language and culture education for all students.""",26.0,2.56,3.0,1.0,M,245.0,MEDIUM,Original,False,2026-03-26
International student experiences,"11. ""I feel like I'm missing out on some of the benefits of a diverse student body because I can't fully connect with international students. It would be great if there were more opportunities for us to interact and learn from each other.""",18.0,3.39,2.0,1.0,M,239.0,MEDIUM,Original,False,2026-03-26
International student experiences,"12. ""I think it's important for the university to prioritize language and cultural diversity in its recruitment efforts. We need more international students and domestic students from diverse backgrounds to create a truly inclusive community.""",19.0,0.85,5.0,1.0,F,243.0,MEDIUM,Original,False,2026-03-26
International student experiences,"13. ""It can be difficult to navigate social situations with international students because there are often cultural norms and expectations that I'm not familiar with. I wish there were more resources available to help bridge these gaps.""",19.0,3.19,4.0,1.0,F,237.0,LOW,Original,False,2026-03-26
International student experiences,"14. ""I think it's important for the university to create a welcoming and inclusive environment for all students, regardless of their language or cultural background. We should celebrate our differences and learn from each other.""",22.0,3.14,3.0,1.0,M,229.0,MEDIUM,Original,False,2026-03-26
International student experiences,"15. ""Sometimes I feel like there's a divide between international and domestic students, and it's hard to bridge that gap. I think the university should do more to encourage and facilitate cross-cultural interactions.""",16.0,1.58,1.0,1.0,F,218.0,MEDIUM,Original,False,2026-03-26
International student experiences,"16. ""I've noticed that some international students struggle with homesickness and feeling isolated. It would be great if the university provided more resources and support for these students.""",26.0,1.23,2.0,1.0,F,192.0,MEDIUM,Original,False,2026-03-26
International student experiences,"17. ""I think it would be helpful if the university offered more language courses for students who want to learn a new language. This would not only help international students, but also domestic students who are interested in language and culture.""",25.0,2.15,4.0,1.0,F,248.0,MEDIUM,Original,False,2026-03-26
International student experiences,"18. ""I appreciate the diversity on campus, but sometimes it can be hard to navigate the different cultural norms and expectations. It would be great if the university provided more education and awareness around these issues.""",18.0,1.57,1.0,1.0,M,226.0,MEDIUM,Original,False,2026-03-26
International student experiences,"19. ""I think it's important for the university to provide opportunities for international students to share their cultures and traditions",22.0,1.01,1.0,1.0,M,137.0,MEDIUM,Original,False,2026-03-26
International student experiences,"1. ""I find it difficult to communicate with my peers who are from different countries. Sometimes, I struggle to understand their accents or the way they express themselves.""",17.0,3.61,4.0,1.0,F,173.0,MEDIUM,Original,False,2026-03-26
International student experiences,"2. ""As an international student, I often feel left out in group activities as most students prefer to converse in their native language.""",22.0,0.55,4.0,1.0,F,137.0,MEDIUM,Original,False,2026-03-26
International student experiences,"3. ""It can be frustrating to constantly have to explain my cultural background to others, especially when they don't seem interested in understanding.""",17.0,0.62,2.0,1.0,F,151.0,LOW,Original,False,2026-03-26
International student experiences,"4. ""I wish there were more opportunities to learn about different cultures and interact with students from diverse backgrounds.""",21.0,1.78,3.0,1.0,F,128.0,LOW,Original,False,2026-03-26
International student experiences,"5. ""The language barrier can make it hard to participate in class discussions, which can be isolating.""",21.0,2.28,4.0,1.0,F,103.0,MEDIUM,Original,False,2026-03-26
International student experiences,"6. ""I often feel like an outsider in social situations, as I struggle to connect with others due to cultural differences.""",20.0,2.16,1.0,1.0,F,122.0,MEDIUM,Original,False,2026-03-26
International student experiences,"7. ""It would be great if the university could organize more events that celebrate cultural diversity and promote inclusivity.""",16.0,2.49,2.0,1.0,F,126.0,MEDIUM,Original,False,2026-03-26
International student experiences,"8. ""As an international student, I sometimes feel like I'm being judged based on stereotypes and misconceptions about my home country.""",23.0,1.8,3.0,1.0,M,135.0,MEDIUM,Original,False,2026-03-26
International student experiences,"9. ""I find it challenging to make friends with local students, as we often have different interests and experiences.""",26.0,0.01,2.0,1.0,F,117.0,MEDIUM,Original,False,2026-03-26
International student experiences,"10. ""There's a lack of awareness and understanding about the challenges faced by international students, which can make it hard to feel supported.""",18.0,3.62,4.0,1.0,F,147.0,MEDIUM,Original,False,2026-03-26
International student experiences,"11. ""I wish there were more language support programs available to help me improve my English skills.""",25.0,1.77,2.0,1.0,M,102.0,LOW,Original,False,2026-03-26
International student experiences,"12. ""It can be tough to adapt to a new culture and environment, especially when there are cultural differences that I'm not used to.""",21.0,1.68,1.0,1.0,F,133.0,MEDIUM,Original,False,2026-03-26
International student experiences,"13. ""I feel like I have to constantly explain myself and my culture to others, which can be exhausting.""",20.0,0.65,2.0,1.0,F,104.0,MEDIUM,Original,False,2026-03-26
International student experiences,"14. ""It's hard to make connections with people when you don't share the same cultural references and experiences.""",27.0,0.03,5.0,1.0,F,114.0,LOW,Original,False,2026-03-26
International student experiences,"15. ""Sometimes, I feel like my accent is a barrier to effective communication with my peers and professors.""",26.0,3.33,3.0,1.0,F,108.0,MEDIUM,Original,False,2026-03-26
International student experiences,"16. ""I wish there were more opportunities for international and local students to collaborate and work together on projects.""",19.0,2.57,5.0,1.0,F,125.0,MEDIUM,Original,False,2026-03-26
International student experiences,"17. ""There's a lack of cultural sensitivity and awareness on campus, which can lead to misunderstandings and conflicts.""",16.0,2.99,1.0,1.0,F,120.0,MEDIUM,Original,False,2026-03-26
International student experiences,"18. ""It's frustrating when people make assumptions about me based on my race or ethnicity, without taking the time to get to know me as an individual.""",18.0,3.38,2.0,1.0,F,151.0,MEDIUM,Original,False,2026-03-26
International student experiences,"19. ""As an international student, I sometimes feel like I'm not taken seriously in academic settings because of my accent or cultural background.""",24.0,3.47,1.0,1.0,M,146.0,MEDIUM,Original,False,2026-03-26
International student experiences,"20. ""I would love to see more cultural exchange programs offered by the university to help students learn from each other.""",22.0,1.13,2.0,1.0,M,123.0,MEDIUM,Original,False,2026-03-26
International student experiences,"21. ""It can be difficult to find common ground with people from vastly different cultures and backgrounds.""",27.0,0.67,1.0,1.0,M,107.0,MEDIUM,Original,False,2026-03-26
International student experiences,"22. ""I wish there were more resources available to help international students navigate the challenges of studying abroad.""",20.0,3.12,4.0,1.0,M,123.0,MEDIUM,Original,False,2026-03-26
International student experiences,"23. ""I sometimes feel like I have to compromise my cultural identity in order to fit in with my peers.""",22.0,2.78,4.0,1.0,M,103.0,MEDIUM,Original,False,2026-03-26
International student experiences,"24. ""It can be tough to balance the demands of academic work with the challenges of adapting to a new culture.""",21.0,0.8,3.0,1.0,F,111.0,MEDIUM,Original,False,2026-03-26
International student experiences,"25. ""I wish there were more opportunities to learn about the local culture and customs, as well as share my own cultural traditions with others.""",19.0,1.8,2.0,1.0,F,145.0,LOW,Original,False,2026-03-26
International student experiences,"26. ""Sometimes, I feel like I'm not able to fully express myself or my opinions in discussions because of language barriers.""",25.0,2.92,5.0,1.0,M,125.0,LOW,Original,False,2026-03-26
International student experiences,"27. ""I would appreciate it if the university could offer more language support services to help me improve my communication skills.""",23.0,1.25,1.0,1.0,M,132.0,MEDIUM,Original,False,2026-03-26
International student experiences,"28. ""It can be hard to navigate the social scene on campus when you don't share the same interests or cultural background as most students.""",26.0,1.88,1.0,1.0,M,140.0,LOW,Original,False,2026-03-26
International student experiences,"29. ""I find it difficult to build relationships with professors and academic advisors because of the language and cultural barriers.""",18.0,1.44,1.0,1.0,M,133.0,MEDIUM,Original,False,2026-03-26
International student experiences,"30. ""I wish there were more opportunities for international students to share their perspectives and experiences with the wider campus community.""",18.0,2.34,3.0,1.0,M,146.0,MEDIUM,Original,False,2026-03-26
Online learning,The online learning experience has been difficult due to poor internet connectivity and frequent technical difficulties.,27.0,2.25,3.0,1.0,F,120.0,MEDIUM,Original,False,2026-03-26
Online learning,Limited access to online resources has made it difficult to complete assignments and stay on track with coursework.,17.0,3.28,4.0,1.0,M,115.0,MEDIUM,Original,False,2026-03-26
Online learning,Time zone differences for online classes have been a challenge for international students who have to adjust their schedules to accommodate the class times.,26.0,3.17,4.0,1.0,F,156.0,MEDIUM,Original,False,2026-03-26
Online learning,"Professors have limited availability during online classes, which has made it difficult to get the support needed to succeed in the course.",19.0,2.73,2.0,1.0,F,139.0,MEDIUM,Original,False,2026-03-26
Online learning,"Online students have limited access to internships and job opportunities, which puts them at a disadvantage compared to on-campus students.",17.0,2.23,1.0,1.0,M,139.0,MEDIUM,Original,False,2026-03-26
Online learning,The lack of face-to-face interaction in online classes has made it difficult to engage with peers and build relationships with professors.,26.0,1.27,3.0,1.0,F,138.0,MEDIUM,Original,False,2026-03-26
Online learning,Technical difficulties with online classes have caused some students to fall behind on coursework and struggle to catch up.,22.0,0.88,2.0,1.0,M,123.0,MEDIUM,Original,False,2026-03-26
Online learning,Limited access to online resources has made it difficult to find and access the materials needed to complete assignments and study for exams.,25.0,2.96,5.0,1.0,M,141.0,MEDIUM,Original,False,2026-03-26
Online learning,Time zone differences for online classes have made it challenging to balance coursework with other commitments and responsibilities.,19.0,1.65,4.0,1.0,F,132.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited availability of professors during online classes has made it difficult to get timely feedback and support on coursework.,24.0,2.69,1.0,1.0,M,129.0,MEDIUM,Original,False,2026-03-26
Online learning, Online students often miss out on networking opportunities and face-to-face interactions with professors and peers.,23.0,0.51,5.0,1.0,M,116.0,MEDIUM,Original,False,2026-03-26
Online learning," The lack of access to on-campus resources, such as the library and student support services, has put online students at a disadvantage.",27.0,2.34,2.0,1.0,F,136.0,MEDIUM,Original,False,2026-03-26
Online learning, Technical difficulties with online classes have caused some students to become frustrated and lose motivation.,19.0,3.04,5.0,1.0,F,111.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited access to online resources has made it difficult to fully engage with course material and succeed in the class.,16.0,1.0,1.0,1.0,F,120.0,MEDIUM,Original,False,2026-03-26
Online learning, Time zone differences for online classes have made it difficult to attend live lectures and participate in group activities.,25.0,2.16,5.0,1.0,M,125.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited availability of professors during online classes has made it difficult to get personalized attention and support.,26.0,0.9,1.0,1.0,F,122.0,MEDIUM,Original,False,2026-03-26
Online learning, Online students often feel isolated and disconnected from the campus community.,22.0,3.32,5.0,1.0,F,80.0,MEDIUM,Original,False,2026-03-26
Online learning, Technical difficulties with online classes have caused some students to question the effectiveness of online learning.,17.0,0.95,1.0,1.0,M,119.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited access to online resources has made it difficult to stay organized and keep track of assignments and deadlines.,22.0,1.42,3.0,1.0,M,120.0,MEDIUM,Original,False,2026-03-26
Online learning, Time zone differences for online classes have made it difficult to balance coursework with work and other responsibilities.,19.0,0.39,4.0,1.0,M,124.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited availability of professors during online classes has made it difficult to get the guidance needed to succeed in the course.,19.0,0.36,2.0,1.0,M,132.0,MEDIUM,Original,False,2026-03-26
Online learning, Online students often struggle to stay motivated and engaged in their coursework without the support of in-person interactions.,25.0,2.23,5.0,1.0,F,128.0,MEDIUM,Original,False,2026-03-26
Online learning, Technical difficulties with online classes have caused some students to fall behind and struggle to catch up.,17.0,3.14,1.0,1.0,M,110.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited access to online resources has made it difficult to fully participate in class discussions and activities.,16.0,2.09,1.0,1.0,M,115.0,MEDIUM,Original,False,2026-03-26
Online learning, Time zone differences for online classes have made it difficult to attend office hours and get individualized attention from professors.,26.0,2.23,5.0,1.0,M,137.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited availability of professors during online classes has made it difficult to get timely feedback on assignments and exams.,22.0,3.0,2.0,1.0,F,128.0,MEDIUM,Original,False,2026-03-26
Online learning, Online students often feel like they are missing out on the full college experience by not being on campus.,21.0,0.91,5.0,1.0,F,108.0,MEDIUM,Original,False,2026-03-26
Online learning, Technical difficulties with online classes have caused some students to become discouraged and lose motivation.,22.0,0.69,5.0,1.0,M,112.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited access to online resources has made it difficult to access additional support and resources for struggling students.,25.0,2.69,1.0,1.0,M,125.0,MEDIUM,Original,False,2026-03-26
Online learning, Time zone differences for online classes have made it difficult to participate in group projects and work collaboratively with peers.,23.0,2.95,3.0,1.0,F,134.0,MEDIUM,Original,False,2026-03-26
Online learning,Online classes are not the same as in-person classes. I find it hard to stay engaged and motivated with online learning.,17.0,0.1,3.0,1.0,F,120.0,MEDIUM,Original,False,2026-03-26
Online learning,Technical issues with the online platform make it difficult to participate in class and complete assignments.,26.0,0.55,2.0,1.0,M,109.0,MEDIUM,Original,False,2026-03-26
Online learning,The lack of in-person interaction and support from professors has been challenging in my online courses.,23.0,2.23,1.0,1.0,M,104.0,MEDIUM,Original,False,2026-03-26
Online learning,Online classes require a lot of self-discipline and time management skills that not all students have developed yet.,26.0,2.98,1.0,1.0,F,116.0,MEDIUM,Original,False,2026-03-26
Online learning,It is difficult to build relationships with classmates and professors in an online setting.,16.0,3.95,2.0,1.0,M,91.0,MEDIUM,Original,False,2026-03-26
Online learning,"The quality of education in online classes is not the same as in-person classes, and it can be frustrating to pay full tuition for a lesser experience.",20.0,3.5,5.0,1.0,F,151.0,MEDIUM,Original,False,2026-03-26
Online learning,The lack of access to campus resources and facilities is a major downside to online classes.,23.0,2.72,3.0,1.0,M,92.0,MEDIUM,Original,False,2026-03-26
Online learning,The time difference for international students can make it difficult to attend online classes and participate in group projects.,22.0,3.85,1.0,1.0,F,128.0,MEDIUM,Original,False,2026-03-26
Online learning,The lack of face-to-face interaction in online classes makes it hard to ask questions and receive feedback.,19.0,3.11,3.0,1.0,M,107.0,MEDIUM,Original,False,2026-03-26
Online learning," The online format can be especially challenging for hands-on courses like art, music, and lab-based sciences.",23.0,2.87,5.0,1.0,F,110.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited access to technical resources and software can hinder the learning experience in online classes.,22.0,1.68,3.0,1.0,F,105.0,MEDIUM,Original,False,2026-03-26
Online learning," It is challenging to maintain focus and avoid distractions during online classes, especially for students living in crowded or noisy environments.",23.0,2.5,5.0,1.0,M,147.0,MEDIUM,Original,False,2026-03-26
Online learning, The increased screen time from online classes can cause eye strain and fatigue.,17.0,1.48,1.0,1.0,M,80.0,MEDIUM,Original,False,2026-03-26
Online learning, Online exams and assessments can be more challenging and stressful than in-person tests.,18.0,2.9,1.0,1.0,F,89.0,MEDIUM,Original,False,2026-03-26
Online learning, It is difficult to stay motivated and accountable for completing online coursework without the structure of in-person classes.,16.0,0.12,3.0,1.0,F,127.0,MEDIUM,Original,False,2026-03-26
Online learning, Online classes can exacerbate feelings of isolation and loneliness for students who struggle to make connections with peers.,19.0,3.73,1.0,1.0,F,125.0,MEDIUM,Original,False,2026-03-26
Online learning, Technical difficulties with online exams and quizzes can lead to anxiety and frustration.,20.0,3.05,4.0,1.0,M,90.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of access to professors during online classes can make it difficult to receive help and feedback on coursework.,25.0,1.02,4.0,1.0,F,121.0,MEDIUM,Original,False,2026-03-26
Online learning, Online classes can make it harder to balance academic responsibilities with work or family obligations.,22.0,0.36,2.0,1.0,M,104.0,MEDIUM,Original,False,2026-03-26
Online learning, Limited access to internships and job opportunities for online students can hinder their career prospects.,22.0,3.0,5.0,1.0,F,107.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of networking opportunities and professional development events for online students can be a major drawback.,25.0,3.78,3.0,1.0,F,118.0,MEDIUM,Original,False,2026-03-26
Online learning, The online format can make it challenging to participate in extracurricular activities and clubs.,27.0,0.46,5.0,1.0,M,98.0,MEDIUM,Original,False,2026-03-26
Online learning, Online classes can create a sense of disconnection from the campus community and culture.,23.0,1.75,2.0,1.0,F,90.0,MEDIUM,Original,False,2026-03-26
Online learning, It is harder to form study groups and collaborate with classmates in an online setting.,24.0,2.0,5.0,1.0,F,88.0,MEDIUM,Original,False,2026-03-26
Online learning, Technical difficulties with online class recordings can lead to missed lectures and important information.,19.0,4.0,4.0,1.0,M,107.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of access to campus facilities like libraries and study spaces can make it harder to study and complete coursework.,20.0,0.06,3.0,1.0,M,125.0,MEDIUM,Original,False,2026-03-26
Online learning, Online classes can be particularly challenging for students who need hands-on assistance from professors or peers.,22.0,3.49,2.0,1.0,F,115.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of in-person support and resources for mental health and wellness can make online classes particularly difficult for some students.,23.0,0.12,5.0,1.0,F,141.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of access to campus events and activities can make the college experience feel incomplete for online students.,27.0,1.54,1.0,1.0,F,120.0,MEDIUM,Original,False,2026-03-26
Online learning, The limited availability of online courses and programs can make it difficult for students to meet graduation requirements or pursue specific fields of study.,20.0,1.35,2.0,1.0,F,159.0,MEDIUM,Original,False,2026-03-26
Online learning,"Online classes are a convenient way to learn, but the technical difficulties I faced this semester made it very frustrating.",26.0,0.93,3.0,1.0,M,124.0,MEDIUM,Original,False,2026-03-26
Online learning,"I struggled with finding all the necessary resources for my online classes, and the limited access to them made it even harder.",16.0,0.04,4.0,1.0,F,127.0,MEDIUM,Original,False,2026-03-26
Online learning,Being in a different time zone than my online classes made it hard to participate in live discussions and group work.,23.0,2.12,1.0,1.0,F,117.0,LOW,Original,False,2026-03-26
Online learning,It was difficult to get in touch with my professors during online classes and I often had to wait for days to receive a response.,26.0,3.85,4.0,1.0,F,129.0,MEDIUM,Original,False,2026-03-26
Online learning,"As an online student, I feel like I'm missing out on internship and job opportunities that are only available to in-person students.",22.0,1.17,2.0,1.0,F,132.0,MEDIUM,Original,False,2026-03-26
Online learning,The lack of interaction and engagement in my online classes made it hard to stay motivated and focused on the material.,18.0,0.26,2.0,1.0,F,119.0,MEDIUM,Original,False,2026-03-26
Online learning,I wish there were more opportunities for online students to collaborate and connect with each other.,19.0,3.51,5.0,1.0,F,100.0,MEDIUM,Original,False,2026-03-26
Online learning,"The online platform we use for classes is outdated and difficult to navigate, which makes the learning experience more frustrating.",26.0,1.04,3.0,1.0,M,131.0,MEDIUM,Original,False,2026-03-26
Online learning,"I struggled with managing my time effectively during online classes, especially with other commitments like work and family.",19.0,2.12,2.0,1.0,F,124.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of face-to-face interaction in my online classes made it hard to build relationships with my classmates and professors.,23.0,2.4,4.0,1.0,M,129.0,MEDIUM,Original,False,2026-03-26
Online learning, The limited access to online tutoring and academic support made it hard to succeed in my classes.,27.0,1.38,2.0,1.0,M,98.0,MEDIUM,Original,False,2026-03-26
Online learning," I experienced a lot of technical difficulties during my online exams, which caused me a lot of stress and anxiety.",24.0,0.88,2.0,1.0,M,115.0,MEDIUM,Original,False,2026-03-26
Online learning," The online class discussion boards were often filled with unhelpful and irrelevant comments, which made it hard to engage with the material.",19.0,1.79,1.0,1.0,F,141.0,MEDIUM,Original,False,2026-03-26
Online learning," I feel like I'm not getting my money's worth with online classes, as the learning experience isn't the same as in-person classes.",22.0,0.03,1.0,1.0,F,130.0,MEDIUM,Original,False,2026-03-26
Online learning, It's hard to feel connected to my university and the campus community when I'm taking classes online from a different location.,20.0,0.2,2.0,1.0,F,128.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of structure and routine in my online classes made it hard to stay motivated and focused on the material.,26.0,0.86,5.0,1.0,F,115.0,MEDIUM,Original,False,2026-03-26
Online learning," I had difficulty adjusting to the online learning environment, and I feel like I'm not getting the same quality education as in-person students.",27.0,0.27,1.0,1.0,M,145.0,MEDIUM,Original,False,2026-03-26
Online learning, The online classes are not accommodating to students with different learning styles and preferences.,21.0,0.18,4.0,1.0,M,101.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of in-person feedback and interaction with my professors made it hard to improve my skills and knowledge.,25.0,2.57,1.0,1.0,M,115.0,MEDIUM,Original,False,2026-03-26
Online learning," As an online student, I feel isolated and disconnected from the campus community and extracurricular activities.",18.0,1.15,5.0,1.0,F,113.0,MEDIUM,Original,False,2026-03-26
Online learning, The limited access to online library resources and research databases made it hard to complete assignments and projects.,27.0,1.07,1.0,1.0,M,121.0,MEDIUM,Original,False,2026-03-26
Online learning," It's frustrating to have to rely on technology for my education, especially when it's not always reliable or user-friendly.",18.0,3.96,2.0,1.0,F,124.0,MEDIUM,Original,False,2026-03-26
Online learning," I feel like online classes aren't preparing me for the real world and workplace, where in-person communication and collaboration are essential skills.",19.0,3.74,4.0,1.0,M,151.0,MEDIUM,Original,False,2026-03-26
Online learning," The online platform we use for classes is not accessible for students with disabilities, which is a major issue.",21.0,0.83,5.0,1.0,F,113.0,MEDIUM,Original,False,2026-03-26
Online learning, I wish there were more opportunities for online students to interact with professors and receive feedback on their work.,19.0,1.96,2.0,1.0,F,121.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of structure and clear expectations in my online classes made it hard to know what was expected of me and how to succeed.,25.0,0.7,3.0,1.0,M,131.0,MEDIUM,Original,False,2026-03-26
Online learning," As an online student, I feel like I'm not receiving the same level of support and resources as in-person students.",20.0,2.18,2.0,1.0,F,115.0,MEDIUM,Original,False,2026-03-26
Online learning," I had to spend a lot of money on additional technology and equipment to participate in my online classes, which was a financial burden.",16.0,3.79,5.0,1.0,F,136.0,MEDIUM,Original,False,2026-03-26
Online learning, The lack of hands-on learning and practical experience in my online classes made it hard to apply the knowledge to real-world situations.,22.0,3.62,3.0,1.0,F,138.0,MEDIUM,Original,False,2026-03-26
Online learning, I feel like I'm missing out on the social and networking opportunities that come with in-person classes and campus events.,21.0,0.11,2.0,1.0,F,123.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I recently applied for a military certificate through the student affairs office, but it's been weeks and I haven't received any update on the status of my application.""",17.0,3.28,4.0,1.0,F,170.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The student affairs office seems to be disorganized and inefficient when it comes to managing birth certificates. I had to make multiple trips to their office just to get mine processed.""",19.0,2.47,4.0,1.0,M,188.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I need my training certificate for an internship opportunity, but the student affairs office keeps giving me the runaround and hasn't provided any clear timeline for when I can expect to receive it.""",18.0,2.98,5.0,1.0,F,200.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The process for obtaining student certificates is unnecessarily complicated and time-consuming. It's taking away from my ability to focus on my studies.""",26.0,3.19,3.0,1.0,M,154.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The student affairs office needs to do a better job of communicating with students about the status of their certificate requests. It's frustrating not knowing where things stand.""",18.0,1.4,5.0,1.0,M,181.0,MEDIUM,Original,False,2026-03-26
